nlp_text,property_apartment,property_house,property_villa,property_land,property_commercial,transaction_sale,transaction_rent,transaction_negotiable,transaction_urgent,condition_new_or_renovated,condition_needs_renovation,comfort_furnished,comfort_air_conditioning,comfort_heating,comfort_parking_or_garage,comfort_elevator,comfort_balcony_or_terrace,comfort_garden,comfort_pool,comfort_security,comfort_double_glazing,location_sea_view,location_near_beach,location_near_school,location_near_transport,location_city_center,standing_luxury,standing_high_quality_finishing,signal_low_quality_or_vague
"Description: ""a vendre des appartements s+3 direct promoteur situé dans une résidence gardée à cité les palmerais l'aouina. | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Transaction type: trois chambres à coucher dont deux avec dressings et une salle de bain commune.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""a vendre des appartements s+3 direct promoteur situé dans une résidence gardée à cité les palmerais l'aouina. | Description: 1.0",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Transaction type: trois chambres à coucher dont deux avec dressings et une salle de bain commune.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""agence immobilière immoliv vous propose à la vente un appartement s+3 qui s'étale sur une superficie de 170m² situé au 2éme étage dans une résidence gardée et sécurisée aux jardins de carthage. | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Title: ""agence immobilière immoliv vous propose à la vente un appartement s+3 qui s'étale sur une superficie de 170m² situé au 2éme étage dans une résidence gardée et sécurisée aux jardins de carthage. | Description: 1.0",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""agence immobilière le carré 9 vous propose à la vente un appartement s2 d'une superficie de 135m² situé au 4ème étage d'une nouvelle résidence sécurisée et gardée à l'aouina qui se compose comme suit: | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Title: ""agence immobilière le carré 9 vous propose à la vente un appartement s2 d'une superficie de 135m² situé au 4ème étage d'une nouvelle résidence sécurisée et gardée à l'aouina qui se compose comme suit: | Description: 1.0",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""hexa real estate vous propose un appartement à la vente à ain zaghouan en s+2 au 4eme étage avec terrasse  : | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""hexa real estate vous propose un appartement à la vente à ain zaghouan en s+2 au 4eme étage avec terrasse  : | Description: 1.0",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""proche de ttes commodités | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: salle de bain | Transaction type: salle d'eau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""proche de ttes commodités | Property type: duplex s+2 situé au centre akouda d'une superficie de",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: salle de bain | Transaction type: salle d'eau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""à vendre ? appartement s3 à médina jadida 1 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""à vendre ? appartement s3 à médina jadida 1",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""a vendre un appartement situé au bardo cité de défense nationale. près de toutes les commodités.au 1er étage de résidence familiale et calme .4 appartements seulement au résidence.fait le coin et avec un terrasse a l'entrée. se compose d'un petit coin .un petit salon de réception | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""a vendre un appartement situé au bardo cité de défense nationale. près de toutes les commodités.au 1er étage de résidence familiale et calme .4 appartements seulement au résidence.fait le coin et avec un terrasse a l'entrée. se compose d'un petit coin .un petit salon de réception | Description: 1.0 | Property type: et d'une salon et une petite salle a manger qui ouvre sur un terrasse.03 chambres dont l'une est un suite parentale avec une petite salle de bain et un vaste balcon. une salle de bain commune.la cuisine est équipée des rangements high gloss",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""#la sté akariet sarraj propose #a vendre #des appartements (#s+2) #neuf et #jamais habité situé au #1ér et #2éme étage dans une #nouvelle #immeuble (#r+2) en face #shoes center #sahloul | Transaction type: vente",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""#la sté akariet sarraj propose #a vendre #des appartements (#s+2) #neuf et #jamais habité situé au #1ér et #2éme étage dans une #nouvelle #immeuble (#r+2) en face #shoes center #sahloul",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""akar propose à la vente un appartement s3 lumineux | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: 2.0 | Description: 1.0 | Property type: ""akar propose à la vente un appartement s3 lumineux | Transaction type: Tunis | Zone: situé au rez-de-chaussée d'une résidence calme et sécurisée au manar 1.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Description: exact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""réf  m185 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""réf  m185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: [Réf:3336533] Port kantaoui nafoura studio | Description: agence immobilière du lac met en vente un spacieux studio au 3ème étage de surface 45m2 vue fontaine et vue mer.prix 195 000 dt . pour plus d'informations contactez au 99904113 ou 23713406. | Property type: Appartement | Transaction type: vente | Governorate: Sousse | Zone: Hammam Sousse,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Description: ""appartements s+2 à 100 m de la plage de chott meriem appartements de 67 m² | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Title: ""appartements s+2 à 100 m de la plage de chott meriem appartements de 67 m² | Description: 1.0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""voici une version professionnelle | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""voici une version professionnelle | Description: 1.0 | Property type: claire et valorisante de votre annonce | Transaction type: 1.0 | Governorate: 1.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""voici une version professionnelle | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""voici une version professionnelle | Description: 1.0 | Property type: claire et valorisante de votre annonce. | Transaction type: 1.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""à vendre ? appartement s1  direct promoteur | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""à vendre ? appartement s1  direct promoteur | Transaction type: 1.0",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""sweet home vous propose à la vente un appartement neuf direct promoteur s+2 d'une superficie112m² à alain savary situé en 3éme étage d'un immeuble gardé avec ascenseur composé de : | Transaction type: vente",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""sweet home vous propose à la vente un appartement neuf direct promoteur s+2 d'une superficie112m² à alain savary situé en 3éme étage d'un immeuble gardé avec ascenseur composé de : | Description: 1.0 | Transaction type: 1.0",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""à vendre ? appartement s3 direct promoteur | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""à vendre ? appartement s3 direct promoteur | Transaction type: 1.0",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""emplacement  jardins d'el menzah 1 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""emplacement  jardins d'el menzah 1 | Description: 1.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""réf : m174 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""réf : m174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""(350000d) appartement avec titre foncier individuel | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: 2.0 | Property type: ""(350000d) appartement avec titre foncier individuel | Transaction type: Ariana | Zone: cet appartement est composé essentiellement de :",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: exact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""agence immobilière immoliv  vous propose à la vente un appartement s+3 d'une superficie de 185m² situé au 1er étage dans une petite résidence r+2 dotée d'un bon emplacement à chotrana 1. | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""agence immobilière immoliv  vous propose à la vente un appartement s+3 d'une superficie de 185m² situé au 1er étage dans une petite résidence r+2 dotée d'un bon emplacement à chotrana 1. | Description: 1.0",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""agence immobilière immoliv vous propose à la vente un appartement s+2 direct promoteur d'une superficie de 150m² situé au 2éme étage dans une petite résidence r+2 à chotrana 3. | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transaction type: une chambre à coucher avec un accès sur la terrasse et une salle de douche.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""agence immobilière immoliv vous propose à la vente un appartement s+2 direct promoteur d'une superficie de 150m² situé au 2éme étage dans une petite résidence r+2 à chotrana 3. | Description: 1.0",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transaction type: une chambre à coucher avec un accès sur la terrasse et une salle de douche.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""369 univers.a.i | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""369 univers.a.i | Property type: agence immobilière située à la marsa | Transaction type: 1.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""à vendre un bel appartement en s+3 totalement rénové au rdc d'une résidence gardée | Transaction type: vente",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Title: ""à vendre un bel appartement en s+3 totalement rénové au rdc d'une résidence gardée | Property type: quartier calme et résidentiel à route de relais gammarth",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""#découvrez ce #superbe #appartement (#s+3) de superficie (#115m²) dans une #résidance gardé avec double #ascanceur #centre ville #sousse prés #monoprix #beb el gharbi | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Description: des dressing | Transaction type: chauffage centrale,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""#découvrez ce #superbe #appartement (#s+3) de superficie (#115m²) dans une #résidance gardé avec double #ascanceur #centre ville #sousse prés #monoprix #beb el gharbi | Description: 1.0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Description: des dressing | Transaction type: chauffage centrale,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""akar conseils & gestion de patrimoine propose à la vente un appartement d'une superficie totale de 64 m² | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: 2.0 | Property type: ""akar conseils & gestion de patrimoine propose à la vente un appartement d'une superficie totale de 64 m² | Transaction type: Ariana | Zone: au sein d'une résidence bien entretenue à cité ennasr 2.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: exact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""akar conseils & gestion de patrimoine propose à la vente un appartement spacieux en s+3 | Transaction type: vente | Governorate: au premier étage d'une résidence à vocation résidentielle.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: 2.0 | Description: 1.0 | Property type: ""akar conseils & gestion de patrimoine propose à la vente un appartement spacieux en s+3 | Transaction type: Tunis | Zone: secteur nord hilton",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: exact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""akar conseils & gestion de patrimoine propose à la vente un appartement s3 avec accès indépendant | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: 2.0 | Property type: ""akar conseils & gestion de patrimoine propose à la vente un appartement s3 avec accès indépendant | Transaction type: Ariana | Zone: situé au rez-de-chaussée d'une résidence calme et sécurisée à cité ennasr 2.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Description: exact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""découvrez ce bel appartement de type s+1 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""découvrez ce bel appartement de type s+1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""titre individuel | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""titre individuel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""à vendre appartement à ezzahra kélibia | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""à vendre appartement à ezzahra kélibia",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""à vendre appartement s3 situé au 2? étage à hammam sousse ghrabi d?une superficie de 110 m² bénéficiant également d?une terrasse privative de 44 m² située au 3? étage. le bien offre un espace de vie confortable et fonctionnel idéal pour une habitation familiale. | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""à vendre appartement s3 situé au 2? étage à hammam sousse ghrabi d?une superficie de 110 m² bénéficiant également d?une terrasse privative de 44 m² située au 3? étage. le bien offre un espace de vie confortable et fonctionnel idéal pour une habitation familiale.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""réf : m184 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""réf : m184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: [Réf:3440020] Appartement 2 pièces et salon borj cedria | Description: a vendre joli appartement de standing au 4etage avec ascenseur composé d'un salon plus 2 chambres cuisine équipée salle de bain climatiseurs chauffage central et place de parking tel 21042011 | Property type: Appartement | Transaction type: vente | Governorate: Ben Arous | Zone: Hammam Chatt,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"Description: ""a vendre un spacieux appartement au mourouj5 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""a vendre un spacieux appartement au mourouj5 | Description: 1.0",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""à vendre - appartements s+1 et s+2 à yasmina - cité el fol | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""à vendre - appartements s+1 et s+2 à yasmina - cité el fol | Description: 1.0",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""appartement s+1 situé au 4ème étage ( sans ascenseur) | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""appartement s+1 situé au 4ème étage ( sans ascenseur) | Description: 1.0 | Property type: à 2 pas de l'htl cléopâtre | Transaction type: 1.0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""situé au 3ème étage d'une superficie de 65 m² | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""situé au 3ème étage d'une superficie de 65 m² | Property type: appartement s+2 à h-sousse gp1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""agence immobilière le carré 9 vous propose à la vente un appartement s2 direct promoteur d'une superficie de 131 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transaction type: une chambre à coucher avec dressing et salle d'eau avec douche .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""agence immobilière le carré 9 vous propose à la vente un appartement s2 direct promoteur d'une superficie de 131 | Property type: 36m² situé au 1er étage dans une résidence gardée et sécurisée à ain zaghouan nord .",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Transaction type: une chambre à coucher avec dressing et salle d'eau avec douche .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""agence immobilière le carré 9 vous propose à la vente un appartement s3 d'une superficie totale de 164m²  au 6éme étage d'une résidence gardée et sécurisé  située à cité les palmerais l'aouina. | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Title: ""agence immobilière le carré 9 vous propose à la vente un appartement s3 d'une superficie totale de 164m²  au 6éme étage d'une résidence gardée et sécurisé  située à cité les palmerais l'aouina. | Description: 1.0",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""ef : m168 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""ef : m168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""ketata immo | Transaction type: vente | Governorate: un spacieux appartement s+4  de 154 m2 (134 m2 net) retapé.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""ketata immo | Description: 1.0 | Property type: vous propose à la vente  à #aouina | Transaction type: 1.0 | Zone: un spacieux appartement s+4  de 154 m2 (134 m2 net) retapé.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""a vendre un s+2 situé à sidi abbes à gremda à côté la mosquée errahma dans la résidence alentilaka au bloc c au 3 eme étage avec ascenseur | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""a vendre un s+2 situé à sidi abbes à gremda à côté la mosquée errahma dans la résidence alentilaka au bloc c au 3 eme étage avec ascenseur | Property type: constitué d': | Transaction type: 1.0",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: [Réf:3445710] Appartement salon et 2chambres | Description: a vendre 2 pièces et salon hammam lif avenue habib bourguiba au 3etage titre foncier individuel tel 21042011 | Property type: Appartement | Transaction type: vente | Governorate: Ben Arous | Zone: Hammam Lif,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
